ab_id,pitcher_id,p_throws,pitch_type,pfx_x,vy0,px,pz,type_confidence
2018026053,453562,R,CU,5.20328,-116.677,1.94355,1.02636,2.0
2018026053,453562,R,SI,-11.9802,-135.333,0.00857392,1.25985,2.0
2018026053,453562,R,SI,-12.5806,-133.195,-0.0203815,1.88061,2.0
2018026053,453562,R,SI,-11.6668,-135.284,-0.416005,2.40865,2.0
2018026053,453562,R,SI,-11.4167,-136.322,-1.11563,2.20454,2.0
2018026053,453562,R,CU,5.26236,-118.069,1.90621,1.71726,2.0
2018026053,453562,R,SI,-11.655,-135.404,0.307008,1.07466,2.0
2018026054,453562,R,SI,-10.023,-136.486,-0.534047,2.44234,2.0
2018026054,453562,R,SI,-10.0351,-136.435,-0.782106,1.91459,2.0
2018026055,453562,R,SI,-12.3758,-135.688,0.053105,2.05156,2.0
2018026059,453562,R,SI,-10.1064,-131.451,-0.506316,2.35995,2.0
2018026059,453562,R,SL,1.62836,-126.32,0.626523,3.0833,2.0
2018026059,453562,R,SI,-9.29089,-134.616,1.01653,2.85893,2.0
2018026060,453562,R,CU,3.60306,-116.763,0.758335,1.24418,2.0
2018026060,453562,R,SI,-9.53469,-136.111,-0.729394,3.6423,2.0
2018026060,453562,R,SI,-10.8352,-133.693,-0.526223,1.68833,2.0
2018026061,453562,R,CU,6.96071,-116.083,-0.407038,2.90606,2.0
2018026061,453562,R,CH,-9.16277,-126.324,1.75556,0.427894,2.0
2018026061,453562,R,CH,-10.9336,-123.715,0.888484,0.791303,2.0
2018026061,453562,R,CH,-11.7132,-126.177,-1.05973,1.59793,2.0
2018026061,453562,R,CU,5.30352,-119.621,-0.474136,1.59169,2.0
2018026061,453562,R,SI,-9.54222,-135.526,-0.304445,2.80724,2.0
2018026061,453562,R,SI,-11.7969,-134.23,0.0170983,2.94222,2.0
2018026066,453562,R,CU,4.16689,-117.701,1.7966,0.0119152,2.0
2018026066,453562,R,SI,-9.97238,-132.428,1.97766,2.88263,2.0
2018026066,453562,R,SI,-10.9556,-134.879,0.12408,2.84357,2.0
2018026067,453562,R,SI,-11.9279,-135.517,-0.362485,2.46194,2.0
2018026067,453562,R,SL,2.10704,-127.233,-0.0516993,2.97811,2.0
2018026067,453562,R,SI,-10.4333,-134.929,-0.221094,2.57701,2.0
2018026068,453562,R,SI,-11.9371,-134.891,-1.36145,1.93018,2.0
2018026068,453562,R,SI,-11.4399,-134.651,0.0722454,2.13011,2.0
2018026068,453562,R,CH,-12.1613,-126.261,0.452167,0.916381,2.0
2018026068,453562,R,CH,-8.79322,-124.427,-0.78022,3.07007,2.0
2018026068,453562,R,SL,1.79379,-128.333,-0.189409,3.74734,2.0
2018026068,453562,R,SL,1.15927,-127.158,-0.336582,2.51388,2.0
2018026069,453562,R,SI,-9.67986,-133.333,-0.288162,3.30008,2.0
2018026069,453562,R,SL,1.83334,-127.493,-0.439708,1.87313,2.0
2018026069,453562,R,CH,-9.02543,-124.267,1.34283,0.680317,2.0
2018026069,453562,R,SI,-11.8876,-134.161,0.35984,1.22065,2.0
2018026069,453562,R,SI,-11.946,-132.707,0.875761,2.50889,2.0
2018026077,453562,R,SI,-10.7472,-131.766,-0.981671,2.8253,2.0
2018026077,453562,R,SI,-10.9158,-131.122,-0.220053,2.43985,2.0
2018026077,453562,R,SI,-11.685,-133.219,-0.733336,2.26454,2.0
2018026078,453562,R,SI,-11.4707,-131.369,-0.0645456,2.63004,2.0
2018026078,453562,R,SI,-10.4063,-132.48,1.56041,2.1089,2.0
2018026078,453562,R,SL,2.6136,-127.738,0.384401,3.98023,2.0
2018026078,453562,R,SI,-10.6595,-132.311,2.011,2.31929,2.0
2018026078,453562,R,SI,-10.7587,-131.612,0.0724528,1.74406,2.0
2018026079,453562,R,SI,-10.7695,-133.133,1.06011,1.72403,2.0
2018026079,453562,R,SI,-9.66536,-133.359,0.290848,1.55721,2.0
2018026079,453562,R,SI,-11.2571,-131.257,-0.281967,1.76329,2.0
2018026079,453562,R,SI,-10.7533,-130.849,-0.867719,1.7267,2.0
2018026079,453562,R,SI,-10.6086,-133.413,-0.0861589,3.27986,2.0
2018031950,453562,R,FF,-8.50614,-131.771,1.20887,0.570066,2.0
2018031950,453562,R,SI,-10.4741,-132.174,1.31907,2.91987,2.0
2018031950,453562,R,SI,-10.088,-131.89,0.708391,3.27698,2.0
2018031950,453562,R,SI,-10.4513,-133.379,-0.0855947,3.13102,2.0
2018031951,453562,R,SI,-9.02774,-133.737,0.204893,2.63442,2.0
2018031951,453562,R,CU,8.89475,-113.995,-1.25056,3.32976,2.0
2018031951,453562,R,SI,-9.67919,-134.307,1.67041,1.7333,2.0
2018031951,453562,R,SI,-10.5079,-134.585,-0.131019,1.6629,2.0
2018031952,453562,R,CU,7.88289,-115.327,0.403718,2.87297,2.0
2018031952,453562,R,SL,0.546301,-131.118,1.01919,0.660276,2.0
2018031952,453562,R,SI,-10.8139,-135.209,1.42184,1.35029,2.0
2018031952,453562,R,SI,-9.4692,-135.149,0.957444,1.25967,2.0
2018031952,453562,R,SI,-10.0179,-134.794,-0.124548,2.09226,2.0
2018031953,453562,R,SI,-10.8503,-135.044,0.650002,2.30548,2.0
2018031953,453562,R,SI,-11.6194,-136.044,0.760537,1.58793,2.0
2018031953,453562,R,CH,-10.5513,-128.742,-0.92397,2.39355,2.0
2018031959,453562,R,SI,-9.33577,-133.721,0.857118,3.13789,2.0
2018031959,453562,R,SI,-9.03715,-133.612,-1.23076,2.96432,2.0
2018031959,453562,R,SI,-10.0115,-133.271,0.226009,2.3493,2.0
2018031960,453562,R,SI,-12.1034,-134.307,1.57,1.57064,2.0
2018031960,453562,R,FF,-8.74561,-133.989,0.542489,2.75948,2.0
2018031960,453562,R,CH,-9.2047,-123.361,0.0117513,1.57478,2.0
2018031961,453562,R,FF,-7.89046,-135.276,1.44515,2.87126,2.0
2018031961,453562,R,SI,-11.3494,-134.826,0.530645,2.25559,2.0
2018031961,453562,R,SI,-11.3633,-135.252,0.607979,2.01208,2.0
2018031961,453562,R,SL,0.503913,-131.145,0.510586,1.28451,2.0
2018031961,453562,R,SI,-9.40962,-136.465,-0.51471,3.02757,2.0
2018031961,453562,R,SI,-9.25475,-135.3,-0.724321,1.8227,2.0
2018031961,453562,R,SI,-10.399,-135.03,-0.270675,1.71301,2.0
2018031962,453562,R,CU,6.29314,-117.035,1.17779,1.46791,2.0
2018031962,453562,R,SI,-11.6891,-136.005,1.14932,1.28027,2.0
2018031962,453562,R,CU,5.93857,-115.136,0.190435,2.08292,2.0
2018031962,453562,R,CU,7.17192,-115.824,-0.42456,3.10612,2.0
2018031963,453562,R,SI,-10.951,-134.105,-0.734807,1.38388,2.0
2018031963,453562,R,SI,-10.6277,-134.473,0.836062,2.99035,2.0
2018031963,453562,R,SI,-10.1948,-134.55,-1.81376,2.40226,2.0
2018031963,453562,R,FF,-5.10184,-132.042,-0.123827,3.11223,2.0
2018031963,453562,R,SI,-10.3866,-131.994,0.183747,2.12221,2.0
2018031963,453562,R,SI,-10.013,-131.966,-1.40606,2.75849,2.0
2018031964,453562,R,SI,-11.626,-135.932,0.817941,1.01367,2.0
2018031964,453562,R,SI,-10.876,-135.835,0.000928592,1.86877,2.0
2018031964,453562,R,SI,-11.01,-136.327,0.520523,1.11196,2.0
2018031964,453562,R,CU,6.92301,-119.181,1.61981,1.99976,2.0
2018031964,453562,R,SI,-10.5441,-136.621,0.505633,2.01106,2.0
2018031969,453562,R,SI,-10.3352,-133.32,-0.368217,2.62874,2.0
2018031969,453562,R,CU,6.86913,-115.132,-1.35475,2.4146,2.0
2018031969,453562,R,SI,-10.0574,-133.801,0.920111,1.90757,2.0
2018031969,453562,R,SL,1.66782,-128.685,0.308986,3.7305,2.0
2018031969,453562,R,SI,-10.2679,-132.834,0.577571,2.81214,2.0
2018031969,453562,R,SI,-9.3345,-133.552,-0.575431,2.9234,2.0
2018031970,453562,R,CU,6.2656,-117.32,0.312319,2.50328,2.0
2018031970,453562,R,SI,-10.7214,-135.064,-0.211509,1.3286,2.0
2018031970,453562,R,SI,-11.7196,-133.707,1.28696,1.75609,2.0
2018031970,453562,R,SI,-11.0466,-135.087,-0.759905,2.02954,2.0
2018031970,453562,R,CH,-8.05379,-123.643,-1.08142,4.45848,2.0
2018031970,453562,R,CH,-10.497,-126.9,-1.13723,2.16164,2.0
2018031970,453562,R,SI,-12.0513,-133.643,0.699239,0.350463,2.0
2018031971,453562,R,SI,-11.2872,-134.049,0.0554981,2.37427,2.0
2018031972,453562,R,CU,5.79897,-116.511,-0.456593,1.70783,2.0
2018031973,453562,R,SI,-10.4885,-134.896,-0.352377,2.08848,2.0
2018031973,453562,R,CU,5.14755,-115.778,1.70943,0.785957,2.0
2018031973,453562,R,SI,-12.5646,-134.163,-0.24169,1.95179,2.0
2018031974,453562,R,SI,-12.4003,-133.802,2.03631,1.51464,2.0
2018031974,453562,R,SI,-11.3327,-133.969,-1.13767,1.07359,2.0
2018031974,453562,R,SI,-11.5428,-135.184,-0.0692699,1.81714,2.0
2018031974,453562,R,SI,-10.8152,-133.502,0.372574,1.21872,2.0
2018031974,453562,R,SI,-10.2252,-134.719,-1.11414,2.22162,2.0
2018031975,453562,R,SL,1.97831,-127.275,-0.882919,3.15247,2.0
2018031975,453562,R,SI,-9.59025,-133.399,0.0852819,2.5792,2.0
2018031975,453562,R,SI,-10.5136,-134.49,-0.350492,2.33022,2.0
2018031983,453562,R,SI,-9.92611,-133.668,-0.411646,1.7283,2.0
2018031983,453562,R,CU,4.91089,-115.044,-0.245781,2.94312,2.0
2018031983,453562,R,SI,-9.90564,-135.06,-1.41905,3.09569,2.0
2018031983,453562,R,SI,-10.2707,-134.447,-0.47648,2.42136,2.0
2018031984,453562,R,SI,-10.6614,-132.292,-0.428176,3.07703,2.0
2018031985,453562,R,SL,-0.668465,-131.107,0.175304,2.03246,2.0
2018031985,453562,R,SI,-10.9585,-134.453,0.305218,3.13302,2.0
2018031985,453562,R,SL,1.58986,-129.247,0.648638,2.29228,2.0
2018031986,453562,R,CU,6.84188,-116.361,0.126461,1.90712,2.0
2018038709,453562,R,SI,-11.1875,-135.014,-0.17301,2.93055,2.0
2018038709,453562,R,SI,-10.713,-133.734,-0.0871271,2.51675,2.0
2018038709,453562,R,CH,-9.70187,-128.552,-0.572341,1.96401,2.0
2018038710,453562,R,SI,-9.97517,-135.342,-0.438988,3.02729,2.0
2018038710,453562,R,CU,3.60327,-117.116,1.17911,2.32683,2.0
2018038710,453562,R,CU,9.5683,-115.189,-1.24865,4.8518,2.0
2018038710,453562,R,SI,-11.7109,-133.828,-0.520741,2.91144,2.0
2018038710,453562,R,SI,-11.2401,-135.582,-1.20873,3.62582,2.0
2018038710,453562,R,SL,0.931033,-130.306,-0.11489,2.43196,2.0
2018038711,453562,R,SI,-8.78615,-135.624,0.412443,1.77594,2.0
2018038711,453562,R,SL,2.54946,-129.67,0.659292,2.98486,2.0
2018038711,453562,R,SI,-10.2161,-136.704,0.242013,3.72285,2.0
2018038711,453562,R,SI,-10.3415,-135.721,-0.743338,3.20542,2.0
2018038716,453562,R,SI,-9.67861,-134.428,0.148623,1.76826,2.0
2018038716,453562,R,CU,6.33984,-115.402,-1.23658,2.55636,2.0
2018038716,453562,R,SL,2.11135,-127.933,1.52787,3.74642,2.0
2018038716,453562,R,SI,-9.92592,-134.6,-0.0348012,3.96677,2.0
2018038716,453562,R,SI,-8.61455,-135.074,-0.408937,2.96605,2.0
2018038717,453562,R,SI,-10.7681,-135.249,-0.918934,2.36201,2.0
2018038718,453562,R,SI,-10.4316,-135.414,-1.27196,2.12449,2.0
2018038718,453562,R,SL,2.96986,-128.143,0.283531,2.77281,2.0
2018038718,453562,R,SI,-10.3593,-135.12,-1.39217,2.28468,2.0
2018038718,453562,R,CH,-10.5348,-126.584,-0.0550248,0.485489,2.0
2018038718,453562,R,CH,-10.5728,-126.752,-1.69946,2.47966,2.0
2018038718,453562,R,SL,1.8368,-127.8,1.24674,2.38698,2.0
2018038718,453562,R,SI,-7.10769,-133.605,-0.307982,2.31585,2.0
2018038719,453562,R,SI,-10.2132,-134.959,-0.40282,2.69357,2.0
2018038719,453562,R,SI,-10.1768,-133.872,2.03874,1.69383,2.0
2018038719,453562,R,SL,2.31025,-128.565,1.26293,2.49087,2.0
2018038719,453562,R,SI,-9.24949,-135.597,-1.86976,2.06744,2.0
2018038719,453562,R,SI,-9.5915,-136.186,-1.40038,2.25039,2.0
2018038720,453562,R,SI,-10.2957,-134.18,-0.937566,3.14682,2.0
2018038724,453562,R,FF,-6.08006,-132.183,0.0233718,2.53432,2.0
2018038724,453562,R,SI,-9.65103,-134.181,-0.520784,3.45695,2.0
2018038725,453562,R,SI,-9.43548,-134.328,-0.713838,2.16505,2.0
2018038725,453562,R,CU,7.32801,-115.616,-1.57936,3.20627,2.0
2018038725,453562,R,CU,7.49335,-114.844,-1.20847,3.31761,2.0
2018038725,453562,R,SI,-10.9731,-135.768,0.305092,1.7773,2.0
2018038725,453562,R,SL,2.98713,-130.056,0.365255,3.09929,2.0
2018038726,453562,R,SI,-10.7743,-134.747,0.178543,1.65735,2.0
2018038726,453562,R,SL,1.90402,-130.896,0.926237,2.06106,2.0
2018038726,453562,R,CU,8.13774,-119.338,0.523383,1.29711,2.0
2018038726,453562,R,SL,1.26827,-128.994,0.706975,2.55477,2.0
2018038732,453562,R,SI,-10.0503,-132.973,-0.916796,2.52054,2.0
2018038733,453562,R,SI,-9.86912,-133.888,-0.00637758,2.86419,2.0
2018038733,453562,R,SL,1.56289,-128.345,0.25053,3.09285,2.0
2018038733,453562,R,CU,6.24158,-116.444,1.77787,1.34189,2.0
2018038733,453562,R,SI,-8.95053,-134.61,0.365933,2.97656,2.0
2018038734,453562,R,SI,-10.8884,-134.471,-0.603057,2.73839,2.0
2018038734,453562,R,SI,-9.29592,-135.036,0.187118,2.40452,2.0
2018038734,453562,R,CH,-10.8119,-125.324,-1.12686,2.07541,2.0
2018038739,453562,R,SI,-9.62899,-133.075,-0.924517,3.16307,2.0
2018038739,453562,R,CU,6.91718,-115.671,-0.665508,3.0155,2.0
2018038740,453562,R,CU,6.00687,-114.916,0.969032,1.96525,2.0
2018038740,453562,R,SL,1.98566,-128.121,1.04427,2.98708,2.0
2018038740,453562,R,SI,-9.60977,-133.323,-0.235551,1.84416,2.0
2018038740,453562,R,CH,-10.1118,-126.539,-0.82861,2.34697,2.0
2018038740,453562,R,CH,-8.95391,-124.518,-1.74394,3.60606,2.0
2018038740,453562,R,SI,-8.8874,-134.095,-1.03703,3.92268,2.0
2018038740,453562,R,SL,2.35638,-126.345,-0.479336,4.30924,2.0
2018038741,453562,R,SI,-8.82395,-133.927,-0.511707,2.56617,2.0
2018038742,453562,R,SI,-9.99706,-133.871,0.55128,1.95681,2.0
2018038742,453562,R,SI,-10.3115,-134.356,0.104827,1.49299,2.0
2018038742,453562,R,SL,2.16186,-128.207,0.52229,2.61284,2.0
2018038747,453562,R,SI,-9.15708,-131.769,-1.03786,2.28739,2.0
2018038747,453562,R,CU,6.46083,-114.927,-0.736945,1.40978,2.0
2018038747,453562,R,SL,3.24549,-127.24,-0.537689,3.61529,2.0
2018038747,453562,R,SI,-10.6312,-132.624,-1.22608,3.20553,2.0
2018038748,453562,R,CU,7.65806,-116.759,-0.539865,1.07094,2.0
2018038748,453562,R,SI,-9.45069,-135.828,-0.326395,2.25669,2.0
2018038749,453562,R,SL,2.26036,-129.781,0.637898,2.21628,2.0
2018038749,453562,R,SL,2.91752,-126.367,-0.0536044,2.55984,2.0
2018038749,453562,R,CH,-8.53534,-126.907,0.744109,1.13692,2.0
2018038749,453562,R,SI,-8.18854,-134.642,-0.176382,2.8713,2.0
2018038749,453562,R,CH,-8.21716,-127.293,-0.350478,1.24251,2.0
2018043094,453562,R,SI,-9.77901,-134.909,-1.53695,2.75686,2.0
2018043094,453562,R,SI,-9.69402,-135.364,-0.993208,2.78717,2.0
2018043094,453562,R,SI,-9.94027,-135.046,-0.372092,3.10623,2.0
2018043095,453562,R,SI,-9.94613,-136.607,-1.72468,2.43991,2.0
2018043095,453562,R,SI,-8.28609,-136.603,-0.241249,2.51539,2.0
2018043096,453562,R,SI,-10.1145,-136.415,-1.46365,1.91619,2.0
2018043096,453562,R,SL,-0.259402,-131.638,1.29084,0.563276,2.0
2018043096,453562,R,SI,-10.4774,-135.088,-0.540629,1.60996,2.0
2018043096,453562,R,SI,-9.71374,-136.95,-1.2217,2.91534,2.0
2018043097,453562,R,CU,6.62235,-117.723,0.781681,0.992366,2.0
2018043097,453562,R,SI,-9.74051,-137.063,-1.2688,2.17591,2.0
2018043097,453562,R,CH,-10.7051,-129.403,-0.217723,0.85129,2.0
2018043097,453562,R,CH,-12.2242,-127.85,-1.16873,2.38611,2.0
2018043103,453562,R,SI,-11.0763,-133.87,1.10115,2.44631,2.0
2018043103,453562,R,SI,-7.84162,-134.806,1.13818,2.95843,2.0
2018043103,453562,R,FF,-7.9282,-134.687,-0.758648,2.76085,2.0
2018043103,453562,R,SI,-9.84451,-134.874,-0.0776225,1.8098,2.0
2018043104,453562,R,CU,6.48444,-116.324,0.345606,0.931088,2.0
2018043104,453562,R,SI,-10.0968,-136.214,-0.917935,2.78577,2.0
2018043105,453562,R,SI,-11.2649,-136.58,-0.338873,2.56822,2.0
2018043105,453562,R,SL,0.243083,-132.974,-0.24717,2.37942,2.0
2018043106,453562,R,SI,-10.033,-136.419,-0.391034,2.43384,2.0
2018043106,453562,R,SI,-10.0365,-136.419,-0.530904,2.85977,2.0
2018043111,453562,R,FF,-6.12111,-134.828,0.517845,2.22255,2.0
2018043111,453562,R,CU,5.19275,-117.155,0.76999,1.7352,2.0
2018043111,453562,R,SL,0.951787,-131.966,0.453124,1.982,2.0
2018043111,453562,R,SI,-10.3423,-136.967,0.840282,2.56914,2.0
2018043112,453562,R,CU,8.12414,-117.408,0.15194,3.17905,2.0
2018043112,453562,R,CU,6.50287,-118.37,-1.07638,2.06693,2.0
2018043112,453562,R,CH,-11.9509,-129.653,-2.09347,2.62112,2.0
2018043112,453562,R,SI,-11.4277,-135.942,0.703012,2.53962,2.0
2018043112,453562,R,CH,-12.1256,-128.377,0.77614,2.2315,2.0
2018043113,453562,R,SI,-10.8552,-136.619,-0.00324115,1.41377,2.0
2018043113,453562,R,CU,8.52496,-118.057,1.48974,1.51262,2.0
2018043113,453562,R,SL,1.95091,-131.368,-0.44816,3.17121,2.0
2018043113,453562,R,SL,1.84396,-131.696,-1.04215,2.72992,2.0
2018043113,453562,R,SI,-9.78875,-136.299,-1.04402,3.066,2.0
2018043113,453562,R,SL,2.18251,-130.874,0.389705,2.5383,2.0
2018043113,453562,R,CH,-9.76916,-126.565,-2.16489,4.19493,2.0
2018043114,453562,R,SI,-8.8682,-137.836,-1.80653,2.88907,2.0
2018043114,453562,R,SI,-9.88987,-135.78,-0.103187,2.77269,2.0
2018043115,453562,R,SI,-8.94593,-138.666,-1.64276,3.27478,2.0
2018043115,453562,R,SI,-8.72481,-136.798,-1.83561,2.99037,2.0
2018043115,453562,R,CH,-9.34752,-127.591,-0.257896,3.09629,2.0
2018043115,453562,R,SI,-9.75769,-136.746,-0.122393,2.87846,2.0
2018043115,453562,R,CU,7.85162,-119.211,0.00902765,0.782287,2.0
2018043121,453562,R,FF,-4.8994,-132.87,-0.898835,3.90159,2.0
2018043121,453562,R,SI,-10.425,-133.958,-0.818465,3.23946,2.0
2018043121,453562,R,SI,-9.76734,-134.88,-0.390346,2.51754,2.0
2018043121,453562,R,CU,8.0211,-117.163,1.00033,1.72719,2.0
2018043121,453562,R,SL,1.81458,-130.303,0.103883,3.1508,2.0
2018043121,453562,R,SL,2.98264,-129.368,1.20747,1.96769,2.0
2018043122,453562,R,SI,-9.96165,-136.326,-0.269177,1.81233,2.0
2018043123,453562,R,FF,-6.60587,-135.747,1.10042,1.95136,2.0
2018043123,453562,R,SL,3.36535,-128.869,-0.0633619,2.86156,2.0
2018043123,453562,R,SI,-11.282,-134.449,0.0451042,2.351,2.0
2018043123,453562,R,CH,-11.826,-127.374,-0.247651,2.72693,2.0
2018043127,453562,R,FF,-7.87661,-132.492,-0.465577,1.60746,2.0
2018043127,453562,R,CU,8.6171,-113.415,0.838516,1.73351,2.0
2018043127,453562,R,SI,-10.552,-133.073,1.17538,1.33548,2.0
2018043127,453562,R,SI,-9.39889,-132.175,-0.0325209,3.13055,2.0
2018043128,453562,R,SI,-8.31992,-134.455,-1.27813,3.00272,2.0
2018043128,453562,R,SI,-9.1207,-133.687,0.642869,2.57137,2.0
2018043128,453562,R,SI,-9.81353,-133.026,0.277611,3.51648,2.0
2018043128,453562,R,SL,2.17169,-127.939,0.489611,3.57237,2.0
2018043128,453562,R,SI,-10.3269,-133.124,-0.0785144,1.98728,2.0
2018043128,453562,R,SL,2.65737,-128.348,0.6805,0.923966,2.0
2018043129,453562,R,SL,1.91704,-129.958,-0.686209,3.16402,2.0
2018043129,453562,R,CU,7.49693,-117.446,0.0570062,1.37363,2.0
2018043129,453562,R,SI,-8.32413,-134.265,-1.09894,3.33029,2.0
2018043129,453562,R,CH,-6.88936,-125.575,0.258872,1.39399,2.0
2018043136,453562,R,CU,8.10647,-113.393,0.139649,2.89742,2.0
2018043136,453562,R,SI,-9.3204,-133.516,0.459308,2.07922,2.0
2018043136,453562,R,CH,-7.08417,-124.564,-1.15822,3.9227,2.0
2018043136,453562,R,CU,8.22821,-116.272,-0.916478,3.11565,2.0
2018043137,453562,R,SI,-9.38271,-134.577,1.80282,2.08243,2.0
2018043137,453562,R,SI,-9.87934,-133.455,0.944176,1.90764,2.0
2018043137,453562,R,SI,-9.28889,-134.954,-1.01248,2.47163,2.0
2018043137,453562,R,CH,-8.94306,-125.107,1.39709,0.902348,2.0
2018043138,453562,R,SI,-8.38785,-135.63,0.30861,1.88824,2.0
2018043138,453562,R,SI,-8.19081,-135.854,-1.37772,1.76835,2.0
2018043138,453562,R,CU,8.0673,-115.835,-0.99115,2.4364,2.0
2018043139,453562,R,CU,8.03574,-116.283,0.287917,1.57829,2.0
2018043139,453562,R,SI,-8.42664,-136.028,0.16913,2.46366,2.0
2018043144,453562,R,CU,7.5709,-115.001,0.52025,2.31626,2.0
2018043144,453562,R,CH,-6.24993,-127.57,-0.355236,1.43982,2.0
2018043144,453562,R,SI,-6.35062,-134.915,0.216685,3.92661,2.0
2018043144,453562,R,CH,-7.14527,-126.913,-2.80491,4.17148,2.0
2018043144,453562,R,SI,-9.70994,-134.582,-1.48904,2.46096,2.0
2018043144,453562,R,CH,-6.42243,-123.221,-2.79075,4.48745,2.0
2018043145,453562,R,SI,-8.76017,-135.138,0.468987,2.10786,2.0
2018043145,453562,R,SI,-10.4501,-135.277,0.335401,1.9861,2.0
2018043146,453562,R,SI,-11.0494,-134.318,-1.61336,2.35048,2.0
2018043146,453562,R,SI,-11.3042,-135.39,-0.586784,1.63673,2.0
2018043146,453562,R,SI,-10.5407,-135.938,-0.435005,1.11829,2.0
2018043146,453562,R,SI,-9.15355,-136.497,-0.903184,2.33722,2.0
2018043146,453562,R,CH,-7.00863,-127.026,-1.91706,2.72286,2.0
2018043146,453562,R,SL,3.87267,-128.454,-0.0870726,3.91009,2.0
2018043147,453562,R,SI,-9.35164,-135.147,-1.2024,2.8177,2.0
2018043152,453562,R,SI,-10.0431,-133.617,0.349391,1.73781,2.0
2018043152,453562,R,SI,-9.64269,-133.713,0.195435,2.78161,2.0
2018050159,453562,R,SI,-8.73787,-134.31,0.015581,2.6832,2.0
2018050159,453562,R,SI,-8.87404,-134.616,1.98843,1.78318,2.0
2018050159,453562,R,SI,-9.47352,-135.045,-0.327282,1.80443,2.0
2018050159,453562,R,SL,2.58926,-128.638,1.4203,1.24416,2.0
2018050159,453562,R,SI,-10.2495,-135.512,-0.318334,1.0991,2.0
2018050159,453562,R,SL,2.15112,-129.392,1.96403,2.37428,2.0
2018050160,453562,R,SI,-10.408,-134.594,-0.979937,1.55354,2.0
2018050160,453562,R,SI,-8.8592,-135.517,-1.61053,3.09171,2.0
2018050160,453562,R,SI,-11.4287,-135.58,-0.943763,1.49326,2.0
2018050161,453562,R,SI,-9.4789,-135.3,-1.02791,1.96315,2.0
2018050161,453562,R,SI,-9.67165,-136.08,1.1838,1.51877,2.0
2018050161,453562,R,SI,-9.6349,-135.57,0.263721,2.79917,2.0
2018050162,453562,R,SI,-10.9123,-135.736,-0.22564,3.32239,2.0
2018050168,453562,R,SI,-11.0237,-132.237,1.8002,1.03874,2.0
2018050168,453562,R,SI,-9.44315,-133.736,-0.926032,3.17228,2.0
2018050168,453562,R,SI,-11.5655,-135.076,0.918541,1.8693,2.0
2018050168,453562,R,SI,-11.5948,-134.248,0.244177,1.974,2.0
2018050168,453562,R,SI,-12.1367,-134.967,1.21962,1.72831,2.0
2018050168,453562,R,SL,1.05517,-130.565,0.310857,1.77944,2.0
2018050168,453562,R,SI,-9.19751,-135.254,0.322569,2.2311,2.0
2018050168,453562,R,SL,1.55778,-131.332,1.26822,2.32631,2.0
2018050168,453562,R,SI,-10.7511,-135.435,0.562838,1.33651,2.0
2018050169,453562,R,SI,-9.25256,-135.647,-0.510921,1.77456,2.0
2018050170,453562,R,CU,5.99994,-113.95,-0.448151,3.36291,2.0
2018050170,453562,R,SI,-7.13214,-136.618,-0.252323,3.0697,2.0
2018050170,453562,R,SI,-10.5309,-135.323,-1.55246,1.81955,2.0
2018050170,453562,R,CH,-10.1997,-128.266,-1.09315,2.58665,2.0
2018050175,453562,R,SI,-10.3192,-134.006,-0.289185,1.6634,2.0
2018050175,453562,R,SI,-10.3126,-133.823,-0.99067,2.95353,2.0
2018050175,453562,R,CH,-10.2224,-126.417,0.281108,1.65814,2.0
2018050175,453562,R,SI,-9.67245,-135.272,0.442793,3.52788,2.0
2018050176,453562,R,SI,-12.4321,-134.186,0.0911532,2.72693,2.0
2018050176,453562,R,SL,0.581107,-128.326,1.99293,1.62542,2.0
2018050176,453562,R,SL,1.77753,-127.785,0.303231,2.98393,2.0
2018050176,453562,R,SL,1.65608,-129.133,1.25284,1.01346,2.0
2018050176,453562,R,SI,-9.62054,-135.279,-0.753836,3.04059,2.0
2018050177,453562,R,SL,1.89924,-129.386,1.41841,1.7831,2.0
2018050177,453562,R,SL,1.86004,-129.207,1.03338,1.71974,2.0
2018050177,453562,R,SI,-8.81717,-135.232,0.526401,2.24395,2.0
2018050178,453562,R,CU,7.13935,-115.781,-0.768299,4.05549,2.0
2018050178,453562,R,SI,-9.05172,-135.966,-0.259518,2.68441,2.0
2018050178,453562,R,SI,-9.40287,-136.276,-1.13417,3.12909,2.0
2018050178,453562,R,CU,5.84801,-115.507,1.00809,1.74652,2.0
2018050178,453562,R,CH,-8.6187,-127.891,-1.09075,2.20706,2.0
2018050178,453562,R,SI,-9.14108,-132.834,0.968078,2.05208,2.0
2018050178,453562,R,CH,-10.0895,-127.799,-0.189411,2.16873,2.0
2018050178,453562,R,SI,-10.4756,-136.06,-0.128203,2.22138,2.0
2018050179,453562,R,SI,-9.91185,-135.599,0.0396127,2.98367,2.0
2018050179,453562,R,SI,-10.847,-134.88,-1.12744,2.66815,2.0
2018050179,453562,R,SI,-9.96609,-133.599,0.680464,3.27733,2.0
2018050179,453562,R,CU,8.63685,-115.304,-0.902174,4.85181,2.0
2018050179,453562,R,CH,-7.34126,-126.92,-0.352466,1.94941,2.0
2018050180,453562,R,SI,-9.27221,-133.493,0.619983,2.07926,2.0
2018050180,453562,R,CU,6.68534,-115.416,0.83975,2.23395,2.0
2018050181,453562,R,SI,-8.94888,-133.797,-0.347502,2.99259,2.0
2018050182,453562,R,CU,7.85776,-111.964,-0.711072,2.93172,2.0
